#============= ===========   GLOBAL         GLOBAL         GLOBAL         GLOBAL         GLOBAL         
#     TIME        DATE       RGIP           RGIP           WBHP           WBHP           FGIP           
#     MODEL       MODEL    001-001-001    002-001-001      HR-75          Z-68           FIELD        
#     [day]        [-]       [sm3]          [sm3]          [Bara]         [Bara]         [sm3]         
#============= =========== ============== ============== ============== ============== ==============
    854.000000  01.11.2009  1.4552706E+08  5.9806440E+07   128.1057       134.2284      2.0533350E+08
    855.000000  02.11.2009  1.4552706E+08  5.9806440E+07   128.0981       134.1570      2.0533350E+08
    856.000000  03.11.2009  1.4552706E+08  5.9806440E+07   128.0860       134.0859      2.0533350E+08
    857.000000  04.11.2009  1.4552706E+08  5.9806440E+07   128.0705       134.0150      2.0533350E+08
    858.000000  05.11.2009  1.4552706E+08  5.9806440E+07   128.0524       133.9444      2.0533350E+08
    859.000000  06.11.2009  1.4569571E+08  5.9806440E+07   128.1173       133.8741      2.0550214E+08
    860.000000  07.11.2009  1.4591173E+08  5.9806440E+07   128.2446       133.8040      2.0571816E+08
    861.000000  08.11.2009  1.4610157E+08  5.9806440E+07   128.3820       133.7341      2.0590802E+08
    862.000000  09.11.2009  1.4626523E+08  5.9806440E+07   128.5120       133.6645      2.0607168E+08
    863.000000  10.11.2009  1.4644176E+08  5.9806440E+07   128.6387       133.5951      2.0624819E+08
    864.000000  11.11.2009  1.4661811E+08  5.9806440E+07   128.7647       133.5260      2.0642454E+08
    865.000000  12.11.2009  1.4679454E+08  5.9806440E+07   128.8901       133.4571      2.0660099E+08
    866.000000  13.11.2009  1.4697115E+08  5.9806440E+07   129.0146       133.3885      2.0677760E+08
    867.000000  14.11.2009  1.4714784E+08  5.9806440E+07   129.1377       133.3201      2.0695427E+08
    868.000000  15.11.2009  1.4732034E+08  5.9806440E+07   129.2572       133.2520      2.0712678E+08
    869.000000  16.11.2009  1.4749843E+08  5.9806440E+07   129.3764       133.1841      2.0730488E+08
    870.000000  17.11.2009  1.4767666E+08  5.9806440E+07   129.4951       133.1164      2.0748309E+08
    871.000000  18.11.2009  1.4785483E+08  5.9806440E+07   129.6129       133.0490      2.0766128E+08
    872.000000  19.11.2009  1.4785501E+08  5.9806440E+07   129.6467       132.9818      2.0766144E+08
    873.000000  20.11.2009  1.4785501E+08  5.9806440E+07   129.6346       132.9149      2.0766144E+08
    874.000000  21.11.2009  1.4785501E+08  5.9806440E+07   129.6023       132.8482      2.0766144E+08
    875.000000  22.11.2009  1.4785501E+08  5.9806440E+07   129.5614       132.7817      2.0766144E+08
    876.000000  23.11.2009  1.4785501E+08  5.9806440E+07   129.5172       132.7155      2.0766144E+08
    877.000000  24.11.2009  1.4785501E+08  5.9806440E+07   129.4720       132.6495      2.0766144E+08
    878.000000  25.11.2009  1.4785501E+08  5.9806440E+07   129.4270       132.5838      2.0766144E+08
    879.000000  26.11.2009  1.4785501E+08  5.9806440E+07   129.3828       132.5182      2.0766144E+08
    880.000000  27.11.2009  1.4785501E+08  5.9806440E+07   129.3394       132.4529      2.0766144E+08
    881.000000  28.11.2009  1.4785501E+08  5.9806440E+07   129.2971       132.3879      2.0766144E+08
    882.000000  29.11.2009  1.4785501E+08  5.9806440E+07   129.2557       132.3231      2.0766144E+08
    883.000000  30.11.2009  1.4785501E+08  5.9806440E+07   129.2153       132.2585      2.0766144E+08
    884.000000  01.12.2009  1.4785501E+08  5.9806440E+07   129.1756       132.1941      2.0766144E+08
    885.000000  02.12.2009  1.4785501E+08  5.9806440E+07   129.1368       132.1300      2.0766144E+08
    886.000000  03.12.2009  1.4785501E+08  5.9806440E+07   129.0986       132.0661      2.0766144E+08
    887.000000  04.12.2009  1.4785501E+08  5.9806440E+07   129.0610       132.0024      2.0766144E+08
    888.000000  05.12.2009  1.4785501E+08  5.9806440E+07   129.0239       131.9390      2.0766144E+08
    889.000000  06.12.2009  1.4785501E+08  5.9806440E+07   128.9873       131.8757      2.0766144E+08
    890.000000  07.12.2009  1.4785501E+08  5.9806440E+07   128.9511       131.8128      2.0766144E+08
    891.000000  08.12.2009  1.4785501E+08  5.9806440E+07   128.9153       131.7500      2.0766144E+08
    892.000000  09.12.2009  1.4785501E+08  5.9806440E+07   128.8798       131.6874      2.0766144E+08
    893.000000  10.12.2009  1.4785501E+08  5.9806440E+07   128.8446       131.6251      2.0766144E+08
    894.000000  11.12.2009  1.4785501E+08  5.9806440E+07   128.8096       131.5630      2.0766144E+08
    895.000000  12.12.2009  1.4766613E+08  5.9592196E+07   128.3133       130.3736      2.0725834E+08
    896.000000  13.12.2009  1.4747008E+08  5.9374688E+07   127.9731       130.0512      2.0684477E+08
    897.000000  14.12.2009  1.4725530E+08  5.9134460E+07   127.6507       129.4457      2.0638974E+08
    898.000000  15.12.2009  1.4663371E+08  5.8729748E+07   126.5561       128.1748      2.0536346E+08
    899.000000  16.12.2009  1.4579931E+08  5.8231292E+07   125.2896       126.9001      2.0403061E+08
    900.000000  17.12.2009  1.4518578E+08  5.7916084E+07   124.6088       126.3140      2.0310186E+08
    901.000000  18.12.2009  1.4465552E+08  5.7671772E+07   124.0751       125.8027      2.0232730E+08
    902.000000  19.12.2009  1.4412158E+08  5.7427384E+07   123.5300       125.2479      2.0154896E+08
    903.000000  20.12.2009  1.4358854E+08  5.7183276E+07   122.9955       124.6969      2.0077182E+08
    904.000000  21.12.2009  1.4307029E+08  5.6937908E+07   122.4848       125.1697      2.0000819E+08
    905.000000  22.12.2009  1.4258240E+08  5.6682848E+07   122.3330       124.3292      1.9926525E+08
    906.000000  23.12.2009  1.4258240E+08  5.6682848E+07   122.9483       124.5939      1.9926525E+08
    907.000000  24.12.2009  1.4258240E+08  5.6682848E+07   123.2418       124.5363      1.9926525E+08
    908.000000  25.12.2009  1.4258240E+08  5.6682848E+07   123.4137       124.4910      1.9926525E+08
    909.000000  26.12.2009  1.4258240E+08  5.6682848E+07   123.5245       124.4509      1.9926525E+08
    910.000000  27.12.2009  1.4258240E+08  5.6682848E+07   123.6003       124.4132      1.9926525E+08
    911.000000  28.12.2009  1.4258240E+08  5.6682848E+07   123.6541       124.3766      1.9926525E+08
    912.000000  29.12.2009  1.4258240E+08  5.6682848E+07   123.6930       124.3405      1.9926525E+08
    913.000000  30.12.2009  1.4258240E+08  5.6682848E+07   123.7212       124.3044      1.9926525E+08
    914.000000  31.12.2009  1.4258240E+08  5.6682848E+07   123.7413       124.2683      1.9926525E+08
    915.000000  01.01.2010  1.4258240E+08  5.6682848E+07   123.7549       124.2321      1.9926525E+08
    916.000000  02.01.2010  1.4258240E+08  5.6682848E+07   123.7634       124.1959      1.9926525E+08
    917.000000  03.01.2010  1.4258240E+08  5.6682848E+07   123.7676       124.1596      1.9926525E+08
    918.000000  04.01.2010  1.4258240E+08  5.6682848E+07   123.7681       124.1232      1.9926525E+08
    919.000000  05.01.2010  1.4211506E+08  5.6453768E+07   122.6059       123.8052      1.9856882E+08
    920.000000  06.01.2010  1.4164888E+08  5.6206796E+07   121.8607       123.3483      1.9785568E+08
    921.000000  07.01.2010  1.4118848E+08  5.5964152E+07   121.2652       122.8470      1.9715262E+08
    922.000000  08.01.2010  1.4059666E+08  5.5697688E+07   120.6274       122.0400      1.9629435E+08
    923.000000  09.01.2010  1.4012221E+08  5.5464520E+07   120.1687       121.7271      1.9558674E+08
    924.000000  10.01.2010  1.3979170E+08  5.5290464E+07   119.9804       121.3225      1.9508216E+08
    925.000000  11.01.2010  1.3933589E+08  5.5042756E+07   119.3907       120.6437      1.9437864E+08
    926.000000  12.01.2010  1.3889034E+08  5.4797232E+07   118.9170       120.1354      1.9368757E+08
    927.000000  13.01.2010  1.3842534E+08  5.4551136E+07   118.4630       119.6170      1.9297650E+08
    928.000000  14.01.2010  1.3821371E+08  5.4527720E+07   118.9437       119.3676      1.9274142E+08
    929.000000  15.01.2010  1.3816682E+08  5.4527720E+07   119.2266       119.2612      1.9269454E+08
    930.000000  16.01.2010  1.3776342E+08  5.4316308E+07   118.3991       118.9505      1.9207974E+08
    931.000000  17.01.2010  1.3730013E+08  5.4071876E+07   117.7241       118.5113      1.9137200E+08
    932.000000  18.01.2010  1.3647786E+08  5.3575820E+07   116.5836       116.1436      1.9005368E+08
    933.000000  19.01.2010  1.3561808E+08  5.3059460E+07   115.5784       115.0753      1.8867754E+08
    934.000000  20.01.2010  1.3476688E+08  5.2548704E+07   114.6885       113.9846      1.8731558E+08
    935.000000  21.01.2010  1.3391891E+08  5.2040296E+07   113.8481       112.9133      1.8595920E+08
    936.000000  22.01.2010  1.3311422E+08  5.1556832E+07   113.1252       111.9596      1.8467106E+08
    937.000000  23.01.2010  1.3249449E+08  5.1186224E+07   112.7977       111.4684      1.8368072E+08
    938.000000  24.01.2010  1.3204066E+08  5.0915400E+07   112.7072       111.1599      1.8295606E+08
    939.000000  25.01.2010  1.3127700E+08  5.0452808E+07   111.7850       109.7389      1.8172981E+08
    940.000000  26.01.2010  1.3059193E+08  5.0041976E+07   111.2038       109.0030      1.8063390E+08
    941.000000  27.01.2010  1.2998806E+08  4.9679972E+07   110.7885       108.3831      1.7966803E+08
    942.000000  28.01.2010  1.2951953E+08  4.9367400E+07   110.5307       107.8719      1.7888693E+08
    943.000000  29.01.2010  1.2905697E+08  4.9119404E+07   110.2179       108.3190      1.7817637E+08
    944.000000  30.01.2010  1.2858522E+08  4.8874484E+07   109.8195       107.9835      1.7745970E+08
    945.000000  31.01.2010  1.2808845E+08  4.8630376E+07   109.2821       107.5348      1.7671882E+08
    946.000000  01.02.2010  1.2757910E+08  4.8384736E+07   108.8224       107.0619      1.7596384E+08
    947.000000  02.02.2010  1.2706650E+08  4.8139220E+07   108.3860       106.5795      1.7520571E+08
    948.000000  03.02.2010  1.2658126E+08  4.7889508E+07   108.1031       106.0884      1.7447077E+08
    949.000000  04.02.2010  1.2613546E+08  4.7642028E+07   107.7364       105.5962      1.7377749E+08
    950.000000  05.02.2010  1.2575394E+08  4.7394184E+07   107.4564       105.1034      1.7314811E+08
    951.000000  06.02.2010  1.2551568E+08  4.7278800E+07   107.8305       104.7656      1.7279448E+08
    952.000000  07.02.2010  1.2508376E+08  4.7018732E+07   107.3889       103.6020      1.7210250E+08
    953.000000  08.02.2010  1.2453600E+08  4.6690360E+07   106.9104       102.5315      1.7122637E+08
    954.000000  09.02.2010  1.2398986E+08  4.6351348E+07   106.4326       101.8013      1.7034122E+08
    955.000000  10.02.2010  1.2344350E+08  4.6011064E+07   105.9564       101.0960      1.6945456E+08
    956.000000  11.02.2010  1.2289735E+08  4.5670976E+07   105.4861       100.4011      1.6856834E+08
    957.000000  12.02.2010  1.2250570E+08  4.5413980E+07   105.0335       100.8673      1.6791968E+08
    958.000000  13.02.2010  1.2216406E+08  4.5197268E+07   104.8384       100.6285      1.6736133E+08
    959.000000  14.02.2010  1.2182651E+08  4.4985136E+07   104.6511       100.2460      1.6681165E+08
    960.000000  15.02.2010  1.2154432E+08  4.4783244E+07   104.4669       99.85865      1.6632757E+08
    961.000000  16.02.2010  1.2127048E+08  4.4565816E+07   104.2266       99.45231      1.6583629E+08
    962.000000  17.02.2010  1.2107006E+08  4.4400808E+07   104.3089       99.09732      1.6547086E+08
    963.000000  18.02.2010  1.2107006E+08  4.4400808E+07   105.0629       98.95767      1.6547086E+08
    964.000000  19.02.2010  1.2086300E+08  4.4258492E+07   104.7362       98.75344      1.6512149E+08
    965.000000  20.02.2010  1.2056994E+08  4.4056204E+07   104.2585       98.44196      1.6462614E+08
    966.000000  21.02.2010  1.2050461E+08  4.4011220E+07   104.6664       98.26511      1.6451582E+08
    967.000000  22.02.2010  1.2020784E+08  4.3829272E+07   104.1395       97.99838      1.6403712E+08
    968.000000  23.02.2010  1.2014073E+08  4.3811192E+07   104.5634       97.87191      1.6395192E+08
    969.000000  24.02.2010  1.2014073E+08  4.3811192E+07   104.8372       97.83714      1.6395192E+08
    970.000000  25.02.2010  1.2014073E+08  4.3811192E+07   105.0067       97.84010      1.6395192E+08
    971.000000  26.02.2010  1.2014073E+08  4.3811192E+07   105.1312       97.85836      1.6395192E+08
    972.000000  27.02.2010  1.2014073E+08  4.3811192E+07   105.2297       97.88326      1.6395192E+08
    973.000000  28.02.2010  1.2014073E+08  4.3811192E+07   105.3114       97.91119      1.6395192E+08
    974.000000  01.03.2010  1.2014073E+08  4.3811192E+07   105.3813       97.94042      1.6395192E+08
    975.000000  02.03.2010  1.2014073E+08  4.3811192E+07   105.4427       97.97015      1.6395192E+08
    976.000000  03.03.2010  1.2014073E+08  4.3811192E+07   105.4976       97.99999      1.6395192E+08
    977.000000  04.03.2010  1.1986803E+08  4.3623512E+07   104.6323       97.81453      1.6349154E+08
    978.000000  05.03.2010  1.1933506E+08  4.3292244E+07   103.8452       96.10107      1.6262730E+08
    979.000000  06.03.2010  1.1892449E+08  4.3036616E+07   103.3333       96.25408      1.6196110E+08
    980.000000  07.03.2010  1.1860398E+08  4.2838368E+07   102.9728       96.33714      1.6144235E+08
    981.000000  08.03.2010  1.1816672E+08  4.2566216E+07   102.6306       94.81614      1.6073293E+08
    982.000000  09.03.2010  1.1772065E+08  4.2288156E+07   102.2395       94.29039      1.6000880E+08
    983.000000  10.03.2010  1.1720062E+08  4.1964620E+07   101.6818       93.48108      1.5916525E+08
    984.000000  11.03.2010  1.1692406E+08  4.1802500E+07   101.7883       94.16825      1.5872656E+08
    985.000000  12.03.2010  1.1680176E+08  4.1802500E+07   102.1121       94.14542      1.5860426E+08
    986.000000  13.03.2010  1.1680176E+08  4.1802500E+07   102.3600       94.14420      1.5860426E+08
    987.000000  14.03.2010  1.1680176E+08  4.1802500E+07   102.5433       94.16355      1.5860426E+08
    988.000000  15.03.2010  1.1680176E+08  4.1802500E+07   102.6805       94.19188      1.5860426E+08
    989.000000  16.03.2010  1.1680176E+08  4.1802500E+07   102.7887       94.22443      1.5860426E+08
    990.000000  17.03.2010  1.1680176E+08  4.1802500E+07   102.8787       94.25906      1.5860426E+08
    991.000000  18.03.2010  1.1680176E+08  4.1802500E+07   102.9564       94.29468      1.5860426E+08
    992.000000  19.03.2010  1.1680176E+08  4.1802500E+07   103.0255       94.33068      1.5860426E+08
    993.000000  20.03.2010  1.1680176E+08  4.1802500E+07   103.0880       94.36677      1.5860426E+08
    994.000000  21.03.2010  1.1680176E+08  4.1802500E+07   103.1453       94.40276      1.5860426E+08
    995.000000  22.03.2010  1.1680176E+08  4.1802500E+07   103.1984       94.43857      1.5860426E+08
    996.000000  23.03.2010  1.1680176E+08  4.1802500E+07   103.2479       94.47415      1.5860426E+08
    997.000000  24.03.2010  1.1680176E+08  4.1802500E+07   103.2944       94.50950      1.5860426E+08
    998.000000  25.03.2010  1.1680176E+08  4.1802500E+07   103.3382       94.54462      1.5860426E+08
    999.000000  26.03.2010  1.1680176E+08  4.1802500E+07   103.3799       94.57951      1.5860426E+08
   1000.000000  27.03.2010  1.1680176E+08  4.1802500E+07   103.4195       94.61419      1.5860426E+08
   1001.000000  28.03.2010  1.1680176E+08  4.1802500E+07   103.4574       94.64868      1.5860426E+08
   1002.000000  29.03.2010  1.1680176E+08  4.1802500E+07   103.4938       94.68298      1.5860426E+08
   1003.000000  30.03.2010  1.1680176E+08  4.1802500E+07   103.5288       94.71711      1.5860426E+08
   1004.000000  31.03.2010  1.1680176E+08  4.1802500E+07   103.5627       94.75109      1.5860426E+08
   1005.000000  01.04.2010  1.1680176E+08  4.1802500E+07   103.5956       94.78492      1.5860426E+08
   1006.000000  02.04.2010  1.1680176E+08  4.1802500E+07   103.6275       94.81860      1.5860426E+08
   1007.000000  03.04.2010  1.1680176E+08  4.1802500E+07   103.6586       94.85217      1.5860426E+08
   1008.000000  04.04.2010  1.1680176E+08  4.1802500E+07   103.6890       94.88560      1.5860426E+08
   1009.000000  05.04.2010  1.1680176E+08  4.1802500E+07   103.7187       94.91890      1.5860426E+08
   1010.000000  06.04.2010  1.1680176E+08  4.1802500E+07   103.7479       94.95210      1.5860426E+08
   1011.000000  07.04.2010  1.1680176E+08  4.1802500E+07   103.7766       94.98517      1.5860426E+08
   1012.000000  08.04.2010  1.1680176E+08  4.1802500E+07   103.8048       95.01814      1.5860426E+08
   1013.000000  09.04.2010  1.1680176E+08  4.1802500E+07   103.8326       95.05100      1.5860426E+08
   1014.000000  10.04.2010  1.1680176E+08  4.1802500E+07   103.8600       95.08377      1.5860426E+08
   1015.000000  11.04.2010  1.1680176E+08  4.1802500E+07   103.8871       95.11644      1.5860426E+08
   1016.000000  12.04.2010  1.1680176E+08  4.1802500E+07   103.9139       95.14902      1.5860426E+08
   1017.000000  13.04.2010  1.1680176E+08  4.1802500E+07   103.9404       95.18151      1.5860426E+08
   1018.000000  14.04.2010  1.1680176E+08  4.1802500E+07   103.9667       95.21392      1.5860426E+08
   1019.000000  15.04.2010  1.1680176E+08  4.1802500E+07   103.9928       95.24625      1.5860426E+08
